answered_on;choice_freedom;felt_like_i_had_to;trust_doing_stuff_well;uncertain_about_skills;connected_people_who_care;important_people_cold_distant;daily_stress_level;daily_stress_causes;daily_stress_cause_explanation;traffic_reason;traffic_location_open;covid_reason;expectation_tomorrow;interaction;citizen_id;panelkit_id;timestamp;fired;wave;study_day;campaign;day;week_day
2021-06-03 20:11:04.216000+02:00;Eerder wel;Eerder niet;Eerder wel;Neutraal;Eerder wel;Eerder niet;5;Werk of school;Tijdsdruk op het werk;;;;2;EOD;email|60b0fef21febfddccc878767;88116091-948a-11eb-9dd4-cb04303e036e;2021-06-03 20:12:04.100000+02:00;2021-06-03 20:00:52.519000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:10:56.309000+02:00;Neutraal;Neutraal;Neutraal;Eerder niet;Neutraal;Neutraal;6;Werk of school;Deadlines;;;;7;EOD;email|60acef151febfddccce06bc5;7a15f691-a1be-11eb-9dd4-cb04303e036e;2021-06-03 20:12:04.942000+02:00;2021-06-03 20:00:42.590000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:13:21.688000+02:00;Eerder wel;Helemaal niet;Eerder wel;Helemaal niet;Eerder wel;Helemaal niet;1;Ik had geen stress;;;;;1;EOD;email|60acef041febfddcccdb6b79;c19635f0-aa4e-11eb-9dd4-cb04303e036e;2021-06-03 20:14:38.974000+02:00;2021-06-03 20:00:39.448000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:01:43.003000+02:00;Eerder wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;3;Ik had geen stress;;;;;2;EOD;email|60b0fed11febfddccc7f8cf2;8d40f631-8435-11eb-9dd4-cb04303e036e;2021-06-03 20:15:49.632000+02:00;2021-06-03 20:00:46.634000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:15:22.220000+02:00;Eerder niet;Eerder wel;Eerder wel;Eerder wel;Neutraal;Helemaal niet;7;Werk of school;/;;;;7;EOD;email|60acef051febfddcccdbd544;abec79d1-4766-11eb-9dd4-cb04303e036e;2021-06-03 20:16:38.018000+02:00;2021-06-03 20:00:39.710000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:14:56.792000+02:00;Eerder niet;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;5;Werk of school;7u online vergaderen. Volledig gaar op het einde van de dag;;;;2;EOD;email|60b0febc1febfddccc7a0d48;d263a191-ab45-11eb-9dd4-cb04303e036e;2021-06-03 20:16:48.821000+02:00;2021-06-03 20:00:44.355000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:17:15.787000+02:00;Neutraal;Eerder wel;Neutraal;Eerder niet;Neutraal;Helemaal niet;4;Werk of school;;;;;6;EOD;email|60b0febd1febfddccc7a3d0a;8ffb71b1-87ab-11eb-9dd4-cb04303e036e;2021-06-03 20:18:42.746000+02:00;2021-06-03 20:00:44.363000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:18:57.190000+02:00;Neutraal;Eerder wel;Neutraal;Neutraal;Helemaal wel;Helemaal niet;8;Werk of school;Prep voor virtueel event plus naweeen vaccine;;;;8;EOD;email|60b0fee71febfddccc84fe7f;0c871611-833f-11eb-9dd4-cb04303e036e;2021-06-03 20:19:55.265000+02:00;2021-06-03 20:00:49.829000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:19:19.062000+02:00;Neutraal;Neutraal;Neutraal;Neutraal;Neutraal;Neutraal;4;Werk of school;;;;;3;EOD;email|60acef161febfddccce098c1;1e1c5dc1-8724-11eb-9dd4-cb04303e036e;2021-06-03 20:20:15.130000+02:00;2021-06-03 20:00:42.872000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:18:51.526000+02:00;Eerder niet;Neutraal;Eerder wel;Neutraal;Neutraal;Neutraal;8;Tijdsdruk of zich haasten;Uitgelopen vergadering waardoor afspraak na werk bijna niet gehaald werd;;;;4;EOD;email|60b0fed11febfddccc7f6174;6afa1721-95dc-11ea-83ea-832802f41e4e;2021-06-03 20:21:35.902000+02:00;2021-06-03 20:00:46.542000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:16:53.787000+02:00;Eerder wel;Neutraal;Eerder wel;Neutraal;Eerder wel;Eerder niet;2;Werk of school;;;;;5;EOD;email|60acef0b1febfddcccdd8c91;6fffcbc1-95dc-11ea-83ea-832802f41e4e;2021-06-03 20:22:48.390000+02:00;2021-06-03 20:00:40.545000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:22:47.230000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;2;Tijdsdruk of zich haasten;;;;;2;EOD;email|60b0fec21febfddccc7b953e;f4e83881-a1ee-11eb-9dd4-cb04303e036e;2021-06-03 20:23:30.729000+02:00;2021-06-03 20:00:44.786000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:23:43.082000+02:00;Eerder niet;Neutraal;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;5;Werk of school;Nee;;;;5;EOD;email|60acef1b1febfddccce23481;a76a7d71-3e4d-11eb-9dd4-cb04303e036e;2021-06-03 20:24:36.810000+02:00;2021-06-03 20:00:43.053000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:24:38.930000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;8;Ik had geen stress;Ik heb de scorevraag over stress verkeerd ingevuld: het moest een 3 zijn ipv 8;;;;5;EOD;email|60acef141febfddccce0112a;63e0c771-558c-11eb-9dd4-cb04303e036e;2021-06-03 20:26:43.420000+02:00;2021-06-03 20:00:41.426000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:25:01.791000+02:00;Neutraal;Eerder wel;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;8;Werk of school;De laaste tijd is veel werk, ik voel me de laatse tijd geïrriteerd dat er veel werk is en dat ze niet naar onze mening horen. Dus vandaag voel ik me opgejaagd op werk. ;;;;8;EOD;email|60acef251febfddccce4fbd3;deafc511-8740-11eb-9dd4-cb04303e036e;2021-06-03 20:28:11.192000+02:00;2021-06-03 20:00:43.791000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:28:34.930000+02:00;Neutraal;Neutraal;Eerder niet;Eerder wel;Eerder niet;Neutraal;5;Werk of school;Nee;;;;8;EOD;email|60b0febe1febfddccc7a6758;57bdb2a1-8c0f-11eb-9dd4-cb04303e036e;2021-06-03 20:29:37.906000+02:00;2021-06-03 20:00:44.467000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:29:07.510000+02:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;4;Werk of school;;;;;4;EOD;email|60aceefd1febfddcccd96b02;684e09f1-95dc-11ea-83ea-832802f41e4e;2021-06-03 20:29:44.241000+02:00;2021-06-03 20:00:38.636000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:32:32.944000+02:00;Neutraal;Eerder wel;Eerder wel;Neutraal;Neutraal;Eerder niet;5;Sociaal (bv. familie, relatie, vrienden);Veel planning van de aankomende verhuis en kindjes die moe zijn en moeite hebben met doen wat we vragen. ;;;;7;EOD;email|60b0fefb1febfddccc8a0f50;463feb21-8b0a-11eb-9dd4-cb04303e036e;2021-06-03 20:34:46.779000+02:00;2021-06-03 20:00:53.812000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:32:04.072000+02:00;Eerder niet;Eerder wel;Neutraal;Helemaal niet;Eerder wel;Helemaal niet;7;Sociaal (bv. familie, relatie, vrienden);"Hoofdzakelijk stress wegens tijdsgebrek op het werk en onafgewerkte taken. Ook 
stress veroorzaakt door kuren van de dochter 's ochtend en 's avonds.  ";;;;5;EOD;email|60b0feec1febfddccc860f8b;3ab472a1-4850-11eb-9dd4-cb04303e036e;2021-06-03 20:34:56.281000+02:00;2021-06-03 20:00:50.963000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:33:17.724000+02:00;Neutraal;Neutraal;Eerder wel;Eerder niet;Eerder wel;Eerder niet;5;Werk of school;?;;;;5;EOD;email|60b0fef71febfddccc88e849;44d2e511-aab0-11eb-9dd4-cb04303e036e;2021-06-03 20:34:57.073000+02:00;2021-06-03 20:00:53.718000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:31:31.342000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;3;Werk of school;;;;;4;EOD;email|60aceefe1febfddcccd99ad9;90110941-9885-11eb-9dd4-cb04303e036e;2021-06-03 20:35:50.955000+02:00;2021-06-03 20:00:38.745000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:35:15.063000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;1;Sociaal (bv. familie, relatie, vrienden);;;;;5;EOD;email|60acef1a1febfddccce1bb30;50387ee1-58a5-11eb-9dd4-cb04303e036e;2021-06-03 20:36:55.005000+02:00;2021-06-03 20:00:42.968000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:38:28.891000+02:00;Eerder wel;Eerder niet;Helemaal niet;Helemaal niet;Helemaal wel;Helemaal niet;1;Ik had geen stress;;;;;1;EOD;email|60b0fee21febfddccc839939;3239aa41-97ca-11eb-9dd4-cb04303e036e;2021-06-03 20:39:29.063000+02:00;2021-06-03 20:00:49.068000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:39:22.967000+02:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;4;Ik weet het niet;;;;;3;EOD;email|60acef011febfddcccda954c;70497ef0-95dc-11ea-83ea-832802f41e4e;2021-06-03 20:40:02.076000+02:00;2021-06-03 20:00:38.999000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:56:13.685000+02:00;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder wel;Eerder niet;7;Werk of school;Stakeholdermanagement issues - home office helpt niet;;;;6;EOD;email|60b0fee11febfddccc836dc3;15a81ce1-9c39-11eb-9dd4-cb04303e036e;2021-06-03 20:57:51.966000+02:00;2021-06-03 20:00:48.911000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:01:30.995000+02:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;1;Ik had geen stress;;;;;1;EOD;email|60b0fefa1febfddccc89d685;96ee35e1-ade2-11eb-9dd4-cb04303e036e;2021-06-03 21:02:28.115000+02:00;2021-06-03 20:00:53.798000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:02:36.685000+02:00;Eerder wel;Eerder niet;Helemaal wel;Eerder niet;Helemaal wel;Helemaal niet;3;Werk of school;;;;;6;EOD;email|60b0fee31febfddccc83de2a;f470b061-82a6-11eb-9dd4-cb04303e036e;2021-06-03 21:03:25.574000+02:00;2021-06-03 20:00:49.353000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:06:09.826000+02:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Eerder wel;Eerder niet;2;Woonsituatie en omgeving;;;;;5;EOD;email|60acef231febfddccce46ea7;75545a70-8b02-11eb-9dd4-cb04303e036e;2021-06-03 21:07:03.978000+02:00;2021-06-03 20:00:43.432000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:07:45.894000+02:00;Neutraal;Eerder niet;Neutraal;Neutraal;Helemaal wel;Helemaal niet;5;Werk of school;Nee;;;;5;EOD;email|60b0fef11febfddccc876161;0c1d2021-8380-11eb-9dd4-cb04303e036e;2021-06-03 21:09:00.490000+02:00;2021-06-03 20:00:51.855000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:11:23.966000+02:00;Eerder wel;Neutraal;Eerder wel;Neutraal;Neutraal;Neutraal;6;Werk of school;Minder stress dan gisteren;;;;7;EOD;email|60b0febe1febfddccc7a949b;06e87d51-ab82-11eb-9dd4-cb04303e036e;2021-06-03 21:12:51.378000+02:00;2021-06-03 20:00:44.567000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 20:06:53.036000+02:00;Neutraal;Neutraal;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;3;Sociaal (bv. familie, relatie, vrienden);;;;;4;EOD;email|60b0fed31febfddccc7fff9d;6ffae9c1-95dc-11ea-83ea-832802f41e4e;2021-06-03 21:15:46.705000+02:00;2021-06-03 20:00:46.863000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:16:03.058000+02:00;Eerder wel;Eerder wel;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;6;Werk of school;Was moe, heb wel wat wetk. Dat zal aanhouden tot aan het verlof he;;;;7;EOD;email|60b0feee1febfddccc86ba15;2e9dfe81-2fe3-11eb-9dd4-cb04303e036e;2021-06-03 21:17:51.672000+02:00;2021-06-03 20:00:51.175000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:03:08.430000+02:00;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder niet;8;Werk of school;/;;;;9;EOD;email|60b0fed21febfddccc7fd2ea;6787d3c1-95dc-11ea-83ea-832802f41e4e;2021-06-03 21:20:48.190000+02:00;2021-06-03 20:00:46.704000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:21:09.317000+02:00;Helemaal wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;2;Werk of school;;;;;2;EOD;email|60acef031febfddcccdb2e4c;697a2de1-95dc-11ea-83ea-832802f41e4e;2021-06-03 21:22:02.232000+02:00;2021-06-03 20:00:39.315000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:24:46.897000+02:00;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;Helemaal wel;Helemaal niet;7;Werk of school;Nee;;;;7;EOD;email|60acef091febfddcccdd0559;3bfa3a21-ab9a-11eb-9dd4-cb04303e036e;2021-06-03 21:25:46.682000+02:00;2021-06-03 20:00:40.253000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:27:43.684000+02:00;Neutraal;Neutraal;Eerder wel;Helemaal niet;Neutraal;Helemaal niet;4;Sociaal (bv. familie, relatie, vrienden);;;;;2;EOD;email|60b0fef71febfddccc89092a;3849d061-55e7-11eb-9dd4-cb04303e036e;2021-06-03 21:28:29.533000+02:00;2021-06-03 20:00:53.750000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:31:19.900000+02:00;Helemaal wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;5;Werk of school;Een belangrijke presentatie gegeven.;;;;1;EOD;email|60b24b681febfddccc0c9cad;50ecc6d1-9d19-11eb-9dd4-cb04303e036e;2021-06-03 21:32:49.258000+02:00;2021-06-03 20:00:54.058000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:35:45.150000+02:00;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;Eerder wel;Eerder niet;2;Onveiligheidsgevoel;;;;;3;EOD;email|607eeac61febfddccce12284;c1225bc1-87ef-11eb-9dd4-cb04303e036e;2021-06-03 21:36:22.941000+02:00;2021-06-03 20:00:29.047000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 21:43:04.964000+02:00;Eerder wel;Eerder niet;Eerder wel;Neutraal;Eerder wel;Helemaal niet;6;Sociaal (bv. familie, relatie, vrienden);Pleegzoon wou niet douchen 's morgens en deed hier erg moeilijk over terwijl het toch moest. Ook 's avonds was hij erg bepalend en lastig.;;;;3;EOD;email|60acef111febfddcccdf537c;6ce74121-95dc-11ea-83ea-832802f41e4e;2021-06-03 21:45:59.485000+02:00;2021-06-03 20:00:41.269000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 22:00:53.818000+02:00;Eerder wel;Helemaal niet;Helemaal wel;Eerder niet;Helemaal wel;Helemaal niet;2;Ik had geen stress;;;;;6;EOD;email|60b0fedf1febfddccc82fe93;a6f6e4c1-8833-11eb-9dd4-cb04303e036e;2021-06-03 22:02:13.996000+02:00;2021-06-03 20:00:47.503000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 22:13:06.740000+02:00;Eerder wel;Helemaal niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;1;Ik had geen stress;;;;;1;EOD;email|60b0fec71febfddccc7ced3c;74076b61-870d-11eb-9dd4-cb04303e036e;2021-06-03 22:14:34.130000+02:00;2021-06-03 20:00:45.568000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 22:14:08.072000+02:00;Helemaal wel;Helemaal niet;Eerder wel;Eerder niet;Neutraal;Eerder niet;2;Ik had geen stress;;;;;4;EOD;email|60acef051febfddcccdba436;1193bc41-45f9-11eb-9dd4-cb04303e036e;2021-06-03 22:15:01.607000+02:00;2021-06-03 20:00:39.615000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 22:26:37.453000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Neutraal;2;Werk of school;;;;;2;EOD;email|60b0fece1febfddccc7eb587;1c591e31-897a-11eb-9dd4-cb04303e036e;2021-06-03 22:27:40.704000+02:00;2021-06-03 20:00:46.492000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 22:28:16.186000+02:00;Eerder wel;Eerder wel;Helemaal wel;Helemaal niet;Neutraal;Eerder niet;3;Ik had geen stress;;;;;7;EOD;email|60aceefd1febfddcccd93a1f;41963a21-4c49-11eb-9dd4-cb04303e036e;2021-06-03 22:29:17.933000+02:00;2021-06-03 20:00:38.496000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 22:04:49.406000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Neutraal;Eerder niet;7;Werk of school;Ja;;;;7;EOD;email|60b0fec41febfddccc7c15b9;f8b0fc91-b021-11eb-9dd4-cb04303e036e;2021-06-03 22:36:21.808000+02:00;2021-06-03 20:00:45.095000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-03 22:44:19.010000+02:00;Eerder wel;Eerder niet;Eerder wel;Helemaal niet;Helemaal wel;Helemaal niet;3;Werk of school;;;;;3;EOD;email|60acef101febfddcccdee2b8;642bcfc1-8748-11eb-9dd4-cb04303e036e;2021-06-03 22:46:33.717000+02:00;2021-06-03 20:00:40.845000+02:00;w3;4;3;Donderdag;Weekdag
2021-06-04 00:46:19.329000+02:00;Eerder wel;Helemaal niet;Eerder wel;Helemaal niet;Helemaal wel;Helemaal niet;9;Sociaal (bv. familie, relatie, vrienden);Ik had geen stress, goeie dag op het werk en met vrienden. Op het werk normale stress, niets verontrustend, inherent aan de job;;;;1;EOD;email|60b0fec81febfddccc7d15b7;80969e01-96df-11eb-9dd4-cb04303e036e;2021-06-04 00:49:35.071000+02:00;2021-06-03 20:00:45.617000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:00:52.754000+02:00;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Neutraal;Helemaal niet;5;Werk of school;/;;;;3;EOD;email|60acef021febfddcccdaf88d;7f4480f1-914c-11eb-9dd4-cb04303e036e;2021-06-04 20:01:29.739000+02:00;2021-06-04 20:00:39.827000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:08.909000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;3;Sociaal (bv. familie, relatie, vrienden);;;;;5;EOD;email|60b0fec91febfddccc7d3d22;a4913a71-8485-11eb-9dd4-cb04303e036e;2021-06-04 20:01:54.390000+02:00;2021-06-04 20:00:45.623000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:15.287000+02:00;Eerder wel;Neutraal;Neutraal;Eerder niet;Eerder wel;Eerder niet;4;Werk of school;;;;;3;EOD;email|60acef191febfddccce18dac;9d801491-8b0b-11eb-9dd4-cb04303e036e;2021-06-04 20:02:03.875000+02:00;2021-06-04 20:00:42.330000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:37.800000+02:00;Eerder wel;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;4;Werk of school;;;;;2;EOD;email|60acef021febfddcccdaca43;38f9ba41-893e-11eb-9dd4-cb04303e036e;2021-06-04 20:02:08.323000+02:00;2021-06-04 20:00:39.729000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:05.384000+02:00;Neutraal;Eerder niet;Eerder wel;Helemaal niet;Eerder wel;Helemaal niet;5;Werk of school;Bijzonder einde van een zeldzame week ;;;;3;EOD;email|60acef081febfddcccdc971d;6248ec51-8492-11eb-9dd4-cb04303e036e;2021-06-04 20:02:10+02:00;2021-06-04 20:00:40.559000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:17.325000+02:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;1;Werk of school;;;;;5;EOD;email|60acef031febfddcccdb2e4c;697a2de1-95dc-11ea-83ea-832802f41e4e;2021-06-04 20:02:10.741000+02:00;2021-06-04 20:00:39.952000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:12.680000+02:00;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;4;Werk of school;;;;;1;EOD;email|60acef1f1febfddccce35a0f;6ecf13f1-95dc-11ea-83ea-832802f41e4e;2021-06-04 20:02:30.908000+02:00;2021-06-04 20:00:43.725000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:34.829000+02:00;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Eerder wel;Eerder niet;9;Werk of school;Ik had examen;;;;6;EOD;email|60b0fef21febfddccc87ac95;a71a61d0-8a21-11eb-9dd4-cb04303e036e;2021-06-04 20:02:41.147000+02:00;2021-06-04 20:00:49.607000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:00:49.022000+02:00;Helemaal wel;Helemaal niet;Eerder wel;Eerder niet;Eerder wel;Eerder niet;6;Verkeer of verplaatsing;Stress door Corona en openbaar vervoer;"['File / Verkeersdrukte' 'Ik moet ergens op tijd zijn'
 'Onaangepast gedrag van andere weggebruikers']";Dampoort;;2;EOD;email|5f98183ad950a870a4919729;70b909a1-95dc-11ea-83ea-832802f41e4e;2021-06-04 20:02:44.796000+02:00;2021-06-04 20:00:04.258000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:23.293000+02:00;Eerder niet;Eerder wel;Eerder wel;Eerder niet;Eerder wel;Eerder niet;7;Werk of school;Werkgerelateerd;;;;2;EOD;email|60b0fef51febfddccc888027;bf0f19c1-870b-11eb-9dd4-cb04303e036e;2021-06-04 20:02:55.602000+02:00;2021-06-04 20:00:49.633000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:18.337000+02:00;Eerder niet;Eerder wel;Eerder wel;Helemaal niet;Eerder wel;Helemaal niet;6;Tijdsdruk of zich haasten;Loketwerking en heel veel volk in de wachtzaal;;;;1;EOD;email|60acef041febfddcccdb6b79;c19635f0-aa4e-11eb-9dd4-cb04303e036e;2021-06-04 20:03:02.430000+02:00;2021-06-04 20:00:40.082000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:02:23.802000+02:00;Eerder niet;Eerder wel;Neutraal;Eerder niet;Neutraal;Neutraal;7;Werk of school;Eindelijk weekend;;;;3;EOD;email|60acef091febfddcccdd0559;3bfa3a21-ab9a-11eb-9dd4-cb04303e036e;2021-06-04 20:03:11.183000+02:00;2021-06-04 20:00:40.793000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:01:25.140000+02:00;Eerder niet;Eerder wel;Neutraal;Eerder niet;Neutraal;Helemaal niet;9;Coronavirus en maatregelen;Onzekerheid wanneer ik vaccinatie kan krijgen;;;['Anders'];3;EOD;email|60acef051febfddcccdbd544;abec79d1-4766-11eb-9dd4-cb04303e036e;2021-06-04 20:03:14.226000+02:00;2021-06-04 20:00:40.394000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:02:42.550000+02:00;Eerder wel;Neutraal;Neutraal;Eerder wel;Neutraal;Eerder niet;6;Sociaal (bv. familie, relatie, vrienden);/;;;;3;EOD;email|60aceefa1febfddcccd86e10;bc289d41-b02c-11eb-9dd4-cb04303e036e;2021-06-04 20:03:37.846000+02:00;2021-06-04 20:00:38.713000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:02:05.751000+02:00;Eerder wel;Neutraal;Neutraal;Eerder wel;Eerder wel;Helemaal niet;8;Werk of school;Ik was niet gestresseerd maar antwoord wijzigen lukt niet ;;;;2;EOD;email|60acef0b1febfddcccdd8c91;6fffcbc1-95dc-11ea-83ea-832802f41e4e;2021-06-04 20:03:39.584000+02:00;2021-06-04 20:00:41.133000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:02:26.495000+02:00;Eerder niet;Eerder wel;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;8;Werk of school;Tijdsdruk volle agenda geen tijd hebben;;;;3;EOD;email|60acef0f1febfddcccde8197;8be04791-849f-11eb-9dd4-cb04303e036e;2021-06-04 20:03:47.888000+02:00;2021-06-04 20:00:41.334000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:02:24.684000+02:00;Eerder niet;Eerder wel;Eerder wel;Helemaal niet;Eerder wel;Eerder niet;8;Tijdsdruk of zich haasten;Onvoorziene omstandigheden , geplande activiteiten niet kunnen afwerken/starten;;;;2;EOD;email|60acef1f1febfddccce32c31;6f0d59c1-aa9f-11eb-9dd4-cb04303e036e;2021-06-04 20:04:55.640000+02:00;2021-06-04 20:00:43.244000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:03:38.351000+02:00;Eerder niet;Eerder wel;Eerder niet;Eerder wel;Helemaal wel;Helemaal niet;7;Werk of school;Neen. Zelfde als anders.;;;;6;EOD;email|60b0feee1febfddccc86ba15;2e9dfe81-2fe3-11eb-9dd4-cb04303e036e;2021-06-04 20:05:00.485000+02:00;2021-06-04 20:00:49.110000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:04:15.352000+02:00;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;Helemaal wel;Helemaal niet;2;Ik had geen stress;;;;;1;EOD;email|60b0fee21febfddccc839939;3239aa41-97ca-11eb-9dd4-cb04303e036e;2021-06-04 20:05:08.115000+02:00;2021-06-04 20:00:47.470000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:09:08.009000+02:00;Neutraal;Neutraal;Eerder wel;Eerder niet;Eerder niet;Eerder niet;3;Werk of school;;;;;2;EOD;email|60b0febd1febfddccc7a3d0a;8ffb71b1-87ab-11eb-9dd4-cb04303e036e;2021-06-04 20:09:54.040000+02:00;2021-06-04 20:00:44.552000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:12:03.750000+02:00;Eerder wel;Eerder wel;Eerder wel;Helemaal niet;Helemaal wel;Helemaal niet;8;Werk of school;Webinar hosten ;;;;3;EOD;email|60b0fee71febfddccc84fe7f;0c871611-833f-11eb-9dd4-cb04303e036e;2021-06-04 20:13:05.195000+02:00;2021-06-04 20:00:48.137000+02:00;w3;5;3;Vrijdag;Weekdag
2021-06-04 20:06:52.115000+02:00;Eerder wel;Neutraal;Eerder wel;Eerder niet;Helemaal wel;Helemaal niet;6;Anders;Bad laten overlopen en waterschade in huis;;;;3;EOD;email|60acef1b1febfddccce23481;a76a7d71-3e4d-11eb-9dd4-cb04303e036e;2021-06-04 20:13:37.933000+02:00;2021-06-04 20:00:42.838000+02:00;w3;5;3;Vrijdag;Weekdag
